description,volume
"CuGaO2 crystallizes in the trigonal R-3m space group. Cu(1) is bonded in a linear geometry to two equivalent O(1) atoms. Both Cu(1)-O(1) bond lengths are 1.87 Å. Ga(1) is bonded to six equivalent O(1) atoms to form edge-sharing GaO6 octahedra. All Ga(1)-O(1) bond lengths are 2.02 Å. O(1) is bonded to one Cu(1) and three equivalent Ga(1) atoms to form a mixture of distorted corner and edge-sharing OGa3Cu tetrahedra.
",679.5857250945952
"BeS is Zincblende, Sphalerite structured and crystallizes in the cubic F-43m space group. Be(1) is bonded to four equivalent S(1) atoms to form corner-sharing BeS4 tetrahedra. All Be(1)-S(1) bond lengths are 2.11 Å. S(1) is bonded to four equivalent Be(1) atoms to form corner-sharing SBe4 tetrahedra.
",599.5857314467387
"CsGeI3 is (Cubic) Perovskite structured and crystallizes in the trigonal R3m space group. Cs(1) is bonded to twelve equivalent I(1) atoms to form a mixture of corner and face-sharing CsI12 cuboctahedra. There are a spread of Cs(1)-I(1) bond distances ranging from 4.26-4.41 Å. Ge(1) is bonded in a 3-coordinate geometry to three equivalent I(1) atoms. All Ge(1)-I(1) bond lengths are 2.80 Å. I(1) is bonded in a distorted single-bond geometry to four equivalent Cs(1) and one Ge(1) atom.
",160.620206064518
"NaLaO2 crystallizes in the tetragonal I4_1/amd space group. Na(1) is bonded in a square co-planar geometry to four equivalent O(1) atoms. All Na(1)-O(1) bond lengths are 2.44 Å. La(1) is bonded to six equivalent O(1) atoms to form a mixture of corner and edge-sharing LaO6 octahedra. The corner-sharing octahedral tilt angles are 18°. There are four shorter (2.44 Å) and two longer (2.47 Å) La(1)-O(1) bond lengths. O(1) is bonded to two equivalent Na(1) and three equivalent La(1) atoms to form a mixture of corner and edge-sharing ONa2La3 square pyramids.
",539.5857362108462
"Cd3AsI3 crystallizes in the monoclinic Pm space group. There are three inequivalent Cd sites. In the first Cd site, Cd(1) is bonded to one As(1), one I(3), and two equivalent I(2) atoms to form CdAsI3 tetrahedra that share corners with two equivalent Cd(1)AsI3 tetrahedra, corners with two equivalent Cd(3)AsI3 tetrahedra, and corners with four equivalent Cd(2)As2I2 tetrahedra. The Cd(1)-As(1) bond length is 2.59 Å. The Cd(1)-I(3) bond length is 2.84 Å. Both Cd(1)-I(2) bond lengths are 2.99 Å. In the second Cd site, Cd(2) is bonded to two equivalent As(1), one I(1), and one I(2) atom to form CdAs2I2 tetrahedra that share corners with two equivalent Cd(2)As2I2 tetrahedra, corners with four equivalent Cd(1)AsI3 tetrahedra, and corners with four equivalent Cd(3)AsI3 tetrahedra. Both Cd(2)-As(1) bond lengths are 2.60 Å. The Cd(2)-I(1) bond length is 3.09 Å. The Cd(2)-I(2) bond length is 3.02 Å. In the third Cd site, Cd(3) is bonded to one As(1), one I(3), and two equivalent I(1) atoms to form CdAsI3 tetrahedra that share corners with two equivalent Cd(1)AsI3 tetrahedra, corners with two equivalent Cd(3)AsI3 tetrahedra, and corners with four equivalent Cd(2)As2I2 tetrahedra. The Cd(3)-As(1) bond length is 2.59 Å. The Cd(3)-I(3) bond length is 2.86 Å. Both Cd(3)-I(1) bond lengths are 2.96 Å. As(1) is bonded to one Cd(1), one Cd(3), and two equivalent Cd(2) atoms to form corner-sharing AsCd4 tetrahedra. There are three inequivalent I sites. In the first I site, I(1) is bonded in a trigonal non-coplanar geometry to one Cd(2) and two equivalent Cd(3) atoms. In the second I site, I(2) is bonded in a trigonal non-coplanar geometry to one Cd(2) and two equivalent Cd(1) atoms. In the third I site, I(3) is bonded in a water-like geometry to one Cd(1) and one Cd(3) atom.
",240.5857599519823
"ZnAl2Te4 crystallizes in the tetragonal I-4 space group. Zn(1) is bonded to four equivalent Te(1) atoms to form ZnTe4 tetrahedra that share corners with four equivalent Al(1)Te4 tetrahedra and corners with four equivalent Al(2)Te4 tetrahedra. All Zn(1)-Te(1) bond lengths are 2.70 Å. There are two inequivalent Al sites. In the first Al site, Al(1) is bonded to four equivalent Te(1) atoms to form AlTe4 tetrahedra that share corners with four equivalent Zn(1)Te4 tetrahedra and corners with four equivalent Al(2)Te4 tetrahedra. All Al(1)-Te(1) bond lengths are 2.66 Å. In the second Al site, Al(2) is bonded to four equivalent Te(1) atoms to form AlTe4 tetrahedra that share corners with four equivalent Zn(1)Te4 tetrahedra and corners with four equivalent Al(1)Te4 tetrahedra. All Al(2)-Te(1) bond lengths are 2.66 Å. Te(1) is bonded in a trigonal non-coplanar geometry to one Zn(1), one Al(1), and one Al(2) atom.
",332.5857526470174
"Cs2SiP2 crystallizes in the orthorhombic Ibam space group. Cs(1) is bonded in a 8-coordinate geometry to two equivalent Si(1) and six equivalent P(1) atoms. Both Cs(1)-Si(1) bond lengths are 3.63 Å. There are a spread of Cs(1)-P(1) bond distances ranging from 3.51-4.12 Å. Si(1) is bonded in a 4-coordinate geometry to four equivalent Cs(1) and four equivalent P(1) atoms. All Si(1)-P(1) bond lengths are 2.30 Å. P(1) is bonded in a 8-coordinate geometry to six equivalent Cs(1) and two equivalent Si(1) atoms.
",463.58574224538256
"Ga2S3 crystallizes in the monoclinic Cc space group. There are two inequivalent Ga sites. In the first Ga site, Ga(1) is bonded to one S(1), one S(3), and two equivalent S(2) atoms to form corner-sharing GaS4 tetrahedra. The Ga(1)-S(1) bond length is 2.22 Å. The Ga(1)-S(3) bond length is 2.35 Å. Both Ga(1)-S(2) bond lengths are 2.35 Å. In the second Ga site, Ga(2) is bonded to one S(1), one S(2), and two equivalent S(3) atoms to form corner-sharing GaS4 tetrahedra. The Ga(2)-S(1) bond length is 2.23 Å. The Ga(2)-S(2) bond length is 2.35 Å. There is one shorter (2.35 Å) and one longer (2.36 Å) Ga(2)-S(3) bond length. There are three inequivalent S sites. In the first S site, S(1) is bonded in a water-like geometry to one Ga(1) and one Ga(2) atom. In the second S site, S(2) is bonded in a trigonal non-coplanar geometry to one Ga(2) and two equivalent Ga(1) atoms. In the third S site, S(3) is bonded in a trigonal non-coplanar geometry to one Ga(1) and two equivalent Ga(2) atoms.
",391.5857479623117
"KF is Tetraauricupride structured and crystallizes in the cubic Pm-3m space group. K(1) is bonded in a body-centered cubic geometry to eight equivalent F(1) atoms. All K(1)-F(1) bond lengths are 2.82 Å. F(1) is bonded in a body-centered cubic geometry to eight equivalent K(1) atoms.
",204.58576281044685
"Si2N2O crystallizes in the orthorhombic Cmc2_1 space group. Si(1) is bonded to three equivalent N(1) and one O(1) atom to form corner-sharing SiN3O tetrahedra. There is one shorter (1.73 Å) and two longer (1.74 Å) Si(1)-N(1) bond lengths. The Si(1)-O(1) bond length is 1.64 Å. N(1) is bonded in a trigonal planar geometry to three equivalent Si(1) atoms. O(1) is bonded in a bent 150 degrees geometry to two equivalent Si(1) atoms.
",1128.5856894431904
"YOF is Fluorite-derived structured and crystallizes in the tetragonal P4/nmm space group. Y(1) is bonded in a body-centered cubic geometry to four equivalent O(1) and four equivalent F(1) atoms. All Y(1)-O(1) bond lengths are 2.26 Å. All Y(1)-F(1) bond lengths are 2.51 Å. O(1) is bonded to four equivalent Y(1) atoms to form OY4 tetrahedra that share corners with four equivalent O(1)Y4 tetrahedra, corners with twelve equivalent F(1)Y4 tetrahedra, edges with two equivalent F(1)Y4 tetrahedra, and edges with four equivalent O(1)Y4 tetrahedra. F(1) is bonded to four equivalent Y(1) atoms to form FY4 tetrahedra that share corners with four equivalent F(1)Y4 tetrahedra, corners with twelve equivalent O(1)Y4 tetrahedra, edges with two equivalent O(1)Y4 tetrahedra, and edges with four equivalent F(1)Y4 tetrahedra.
",593.5857319231493
"K2Sn(AsS3)2 crystallizes in the trigonal P-3 space group. K(1) is bonded in a 7-coordinate geometry to one As(1) and six equivalent S(1) atoms. The K(1)-As(1) bond length is 3.44 Å. There are three shorter (3.26 Å) and three longer (3.43 Å) K(1)-S(1) bond lengths. Sn(1) is bonded in an octahedral geometry to six equivalent S(1) atoms. All Sn(1)-S(1) bond lengths are 2.61 Å. As(1) is bonded in a 4-coordinate geometry to one K(1) and three equivalent S(1) atoms. All As(1)-S(1) bond lengths are 2.28 Å. S(1) is bonded to two equivalent K(1), one Sn(1), and one As(1) atom to form a mixture of distorted corner and edge-sharing SK2SnAs tetrahedra.
",369.5857497091512
"Rb2PtS2 crystallizes in the orthorhombic Immm space group. Rb(1) is bonded in a 8-coordinate geometry to two equivalent Pt(1) and six equivalent S(1) atoms. Both Rb(1)-Pt(1) bond lengths are 3.59 Å. All Rb(1)-S(1) bond lengths are 3.44 Å. Pt(1) is bonded in a 4-coordinate geometry to four equivalent Rb(1) and four equivalent S(1) atoms. All Pt(1)-S(1) bond lengths are 2.40 Å. S(1) is bonded in a 8-coordinate geometry to six equivalent Rb(1) and two equivalent Pt(1) atoms.
",350.5857512177851
"RbLaO2 is Caswellsilverite structured and crystallizes in the trigonal R-3m space group. Rb(1) is bonded to six equivalent O(1) atoms to form distorted RbO6 octahedra that share corners with six equivalent La(1)O6 octahedra, edges with six equivalent Rb(1)O6 octahedra, and edges with six equivalent La(1)O6 octahedra. The corner-sharing octahedral tilt angles are 15°. All Rb(1)-O(1) bond lengths are 3.03 Å. La(1) is bonded to six equivalent O(1) atoms to form LaO6 octahedra that share corners with six equivalent Rb(1)O6 octahedra, edges with six equivalent Rb(1)O6 octahedra, and edges with six equivalent La(1)O6 octahedra. The corner-sharing octahedral tilt angles are 15°. All La(1)-O(1) bond lengths are 2.47 Å. O(1) is bonded to three equivalent Rb(1) and three equivalent La(1) atoms to form a mixture of distorted corner and edge-sharing ORb3La3 octahedra. The corner-sharing octahedra are not tilted.
",443.5857438334184
"WN2 crystallizes in the hexagonal P-6m2 space group. W(1) is bonded to six equivalent N(1) atoms to form distorted edge-sharing WN6 pentagonal pyramids. All W(1)-N(1) bond lengths are 2.10 Å. N(1) is bonded in a rectangular see-saw-like geometry to three equivalent W(1) and one N(1) atom. The N(1)-N(1) bond length is 1.42 Å.
",1038.5856965893518
"OsGa3 crystallizes in the tetragonal P4_2/mnm space group. Os(1) is bonded in a 8-coordinate geometry to two equivalent Ga(2) and six equivalent Ga(1) atoms. Both Os(1)-Ga(2) bond lengths are 2.46 Å. There are two shorter (2.49 Å) and four longer (2.62 Å) Os(1)-Ga(1) bond lengths. There are two inequivalent Ga sites. In the first Ga site, Ga(1) is bonded in a 3-coordinate geometry to three equivalent Os(1) atoms. In the second Ga site, Ga(2) is bonded in a linear geometry to two equivalent Os(1) atoms.
",313.58575415565144
"CdTiO3 is Ilmenite structured and crystallizes in the trigonal R-3 space group. Ti(1) is bonded to six equivalent O(1) atoms to form distorted TiO6 octahedra that share corners with nine equivalent Cd(1)O6 pentagonal pyramids, edges with three equivalent Ti(1)O6 octahedra, and  a faceface with one Cd(1)O6 pentagonal pyramid. There are three shorter (1.90 Å) and three longer (2.11 Å) Ti(1)-O(1) bond lengths. Cd(1) is bonded to six equivalent O(1) atoms to form distorted CdO6 pentagonal pyramids that share corners with nine equivalent Ti(1)O6 octahedra, edges with three equivalent Cd(1)O6 pentagonal pyramids, and  a faceface with one Ti(1)O6 octahedra. The corner-sharing octahedral tilt angles range from 40-62°. There are three shorter (2.25 Å) and three longer (2.45 Å) Cd(1)-O(1) bond lengths. O(1) is bonded in a distorted see-saw-like geometry to two equivalent Ti(1) and two equivalent Cd(1) atoms.
",709.5857227125415
"CdAl2Se4 crystallizes in the tetragonal I-4 space group. Cd(1) is bonded to four equivalent Se(1) atoms to form CdSe4 tetrahedra that share corners with four equivalent Al(1)Se4 tetrahedra and corners with four equivalent Al(2)Se4 tetrahedra. All Cd(1)-Se(1) bond lengths are 2.69 Å. There are two inequivalent Al sites. In the first Al site, Al(1) is bonded to four equivalent Se(1) atoms to form AlSe4 tetrahedra that share corners with four equivalent Cd(1)Se4 tetrahedra and corners with four equivalent Al(2)Se4 tetrahedra. All Al(1)-Se(1) bond lengths are 2.42 Å. In the second Al site, Al(2) is bonded to four equivalent Se(1) atoms to form AlSe4 tetrahedra that share corners with four equivalent Cd(1)Se4 tetrahedra and corners with four equivalent Al(1)Se4 tetrahedra. All Al(2)-Se(1) bond lengths are 2.43 Å. Se(1) is bonded in a trigonal non-coplanar geometry to one Cd(1), one Al(1), and one Al(2) atom.
",386.5857483593206
"MgTiO3 is Ilmenite structured and crystallizes in the trigonal R-3 space group. Mg(1) is bonded to six equivalent O(1) atoms to form distorted MgO6 octahedra that share corners with nine equivalent Ti(1)O6 octahedra, edges with three equivalent Mg(1)O6 octahedra, and  a faceface with one Ti(1)O6 octahedra. The corner-sharing octahedral tilt angles range from 45-61°. There are three shorter (2.07 Å) and three longer (2.18 Å) Mg(1)-O(1) bond lengths. Ti(1) is bonded to six equivalent O(1) atoms to form distorted TiO6 octahedra that share corners with nine equivalent Mg(1)O6 octahedra, edges with three equivalent Ti(1)O6 octahedra, and  a faceface with one Mg(1)O6 octahedra. The corner-sharing octahedral tilt angles range from 45-61°. There are three shorter (1.88 Å) and three longer (2.13 Å) Ti(1)-O(1) bond lengths. O(1) is bonded in a distorted see-saw-like geometry to two equivalent Mg(1) and two equivalent Ti(1) atoms.
",765.585718266041
"NaNbO3 is Ilmenite-like structured and crystallizes in the trigonal R3c space group. Na(1) is bonded in a 6-coordinate geometry to six equivalent O(1) atoms. There are three shorter (2.44 Å) and three longer (2.57 Å) Na(1)-O(1) bond lengths. Nb(1) is bonded to six equivalent O(1) atoms to form corner-sharing NbO6 octahedra. The corner-sharing octahedral tilt angles are 24°. There are three shorter (1.91 Å) and three longer (2.16 Å) Nb(1)-O(1) bond lengths. O(1) is bonded in a 4-coordinate geometry to two equivalent Na(1) and two equivalent Nb(1) atoms.
",873.5857096906476
"Li3P is Sodium arsenide structured and crystallizes in the hexagonal P6_3/mmc space group. There are two inequivalent Li sites. In the first Li site, Li(1) is bonded in a trigonal planar geometry to six equivalent Li(2) and three equivalent P(1) atoms. All Li(1)-Li(2) bond lengths are 2.75 Å. All Li(1)-P(1) bond lengths are 2.45 Å. In the second Li site, Li(2) is bonded in a 11-coordinate geometry to three equivalent Li(1), four equivalent Li(2), and four equivalent P(1) atoms. There is one shorter (2.51 Å) and three longer (2.76 Å) Li(2)-Li(2) bond lengths. There is one shorter (2.53 Å) and three longer (2.75 Å) Li(2)-P(1) bond lengths. P(1) is bonded in a 11-coordinate geometry to three equivalent Li(1) and eight equivalent Li(2) atoms.
",500.5857393075161
"LiBC crystallizes in the hexagonal P6_3/mmc space group. Li(1) is bonded to six equivalent B(1) and six equivalent C(1) atoms to form a mixture of edge and face-sharing LiB6C6 cuboctahedra. All Li(1)-B(1) bond lengths are 2.37 Å. All Li(1)-C(1) bond lengths are 2.37 Å. B(1) is bonded in a trigonal planar geometry to six equivalent Li(1) and three equivalent C(1) atoms. All B(1)-C(1) bond lengths are 1.59 Å. C(1) is bonded in a distorted trigonal planar geometry to six equivalent Li(1) and three equivalent B(1) atoms.
",1204.5856834086542
"Cs2RbGaF6 crystallizes in the cubic Fm-3m space group. Cs(1) is bonded to twelve equivalent F(1) atoms to form CsF12 cuboctahedra that share corners with twelve equivalent Cs(1)F12 cuboctahedra, faces with six equivalent Cs(1)F12 cuboctahedra, faces with four equivalent Rb(1)F6 octahedra, and faces with four equivalent Ga(1)F6 octahedra. All Cs(1)-F(1) bond lengths are 3.32 Å. Rb(1) is bonded to six equivalent F(1) atoms to form RbF6 octahedra that share corners with six equivalent Ga(1)F6 octahedra and faces with eight equivalent Cs(1)F12 cuboctahedra. The corner-sharing octahedra are not tilted. All Rb(1)-F(1) bond lengths are 2.73 Å. Ga(1) is bonded to six equivalent F(1) atoms to form GaF6 octahedra that share corners with six equivalent Rb(1)F6 octahedra and faces with eight equivalent Cs(1)F12 cuboctahedra. The corner-sharing octahedra are not tilted. All Ga(1)-F(1) bond lengths are 1.94 Å. F(1) is bonded in a 2-coordinate geometry to four equivalent Cs(1), one Rb(1), and one Ga(1) atom.
",512.5857383546946
"CdTe is Wurtzite structured and crystallizes in the hexagonal P6_3mc space group. Cd(1) is bonded to four equivalent Te(1) atoms to form corner-sharing CdTe4 tetrahedra. There are three shorter (2.87 Å) and one longer (2.88 Å) Cd(1)-Te(1) bond length. Te(1) is bonded to four equivalent Cd(1) atoms to form corner-sharing TeCd4 tetrahedra.
",144.5857675745544
"RuS2 is Pyrite structured and crystallizes in the cubic Pa-3 space group. Ru(1) is bonded to six equivalent S(1) atoms to form RuS6 octahedra that share corners with twelve equivalent Ru(1)S6 octahedra and corners with six equivalent S(1)Ru3S tetrahedra. The corner-sharing octahedral tilt angles are 65°. All Ru(1)-S(1) bond lengths are 2.37 Å. S(1) is bonded to three equivalent Ru(1) and one S(1) atom to form distorted SRu3S tetrahedra that share corners with three equivalent Ru(1)S6 octahedra and corners with fifteen equivalent S(1)Ru3S tetrahedra. The corner-sharing octahedral tilt angles are 77°. The S(1)-S(1) bond length is 2.21 Å.
",439.5857441510256
"SrCuFSe is Parent of FeAs superconductors structured and crystallizes in the tetragonal P4/nmm space group. Sr(1) is bonded in a 4-coordinate geometry to four equivalent Se(1) and four equivalent F(1) atoms. All Sr(1)-Se(1) bond lengths are 3.26 Å. All Sr(1)-F(1) bond lengths are 2.50 Å. Cu(1) is bonded to four equivalent Se(1) atoms to form a mixture of corner and edge-sharing CuSe4 tetrahedra. All Cu(1)-Se(1) bond lengths are 2.54 Å. Se(1) is bonded in a 8-coordinate geometry to four equivalent Sr(1) and four equivalent Cu(1) atoms. F(1) is bonded to four equivalent Sr(1) atoms to form a mixture of corner and edge-sharing FSr4 tetrahedra.
",311.585754314455
"NaAgO2 crystallizes in the monoclinic C2/m space group. Na(1) is bonded to six equivalent O(1) atoms to form edge-sharing NaO6 octahedra. There are four shorter (2.44 Å) and two longer (2.45 Å) Na(1)-O(1) bond lengths. Ag(1) is bonded in a square co-planar geometry to four equivalent O(1) atoms. All Ag(1)-O(1) bond lengths are 2.05 Å. O(1) is bonded to three equivalent Na(1) and two equivalent Ag(1) atoms to form a mixture of distorted corner and edge-sharing ONa3Ag2 square pyramids.
",572.5857335905872
"Sc2Se3 crystallizes in the triclinic P1 space group. There are four inequivalent Sc sites. In the first Sc site, Sc(1) is bonded to one Se(1), one Se(2), one Se(3), one Se(4), one Se(5), and one Se(6) atom to form a mixture of corner and edge-sharing ScSe6 octahedra. The corner-sharing octahedral tilt angles range from 0-4°. The Sc(1)-Se(1) bond length is 2.68 Å. The Sc(1)-Se(2) bond length is 2.75 Å. The Sc(1)-Se(3) bond length is 2.69 Å. The Sc(1)-Se(4) bond length is 2.68 Å. The Sc(1)-Se(5) bond length is 2.76 Å. The Sc(1)-Se(6) bond length is 2.70 Å. In the second Sc site, Sc(2) is bonded to one Se(1), one Se(2), one Se(3), one Se(4), one Se(5), and one Se(6) atom to form a mixture of corner and edge-sharing ScSe6 octahedra. The corner-sharing octahedral tilt angles range from 0-4°. The Sc(2)-Se(1) bond length is 2.76 Å. The Sc(2)-Se(2) bond length is 2.68 Å. The Sc(2)-Se(3) bond length is 2.69 Å. The Sc(2)-Se(4) bond length is 2.75 Å. The Sc(2)-Se(5) bond length is 2.68 Å. The Sc(2)-Se(6) bond length is 2.69 Å. In the third Sc site, Sc(3) is bonded to one Se(1), one Se(2), one Se(3), one Se(4), one Se(5), and one Se(6) atom to form a mixture of corner and edge-sharing ScSe6 octahedra. The corner-sharing octahedral tilt angles range from 0-4°. The Sc(3)-Se(1) bond length is 2.69 Å. The Sc(3)-Se(2) bond length is 2.71 Å. The Sc(3)-Se(3) bond length is 2.75 Å. The Sc(3)-Se(4) bond length is 2.69 Å. The Sc(3)-Se(5) bond length is 2.72 Å. The Sc(3)-Se(6) bond length is 2.75 Å. In the fourth Sc site, Sc(4) is bonded to one Se(1), one Se(2), one Se(3), one Se(4), one Se(5), and one Se(6) atom to form a mixture of corner and edge-sharing ScSe6 octahedra. The corner-sharing octahedral tilt angles range from 0-4°. The Sc(4)-Se(1) bond length is 2.71 Å. The Sc(4)-Se(2) bond length is 2.69 Å. The Sc(4)-Se(3) bond length is 2.75 Å. The Sc(4)-Se(4) bond length is 2.72 Å. The Sc(4)-Se(5) bond length is 2.69 Å. The Sc(4)-Se(6) bond length is 2.75 Å. There are six inequivalent Se sites. In the first Se site, Se(1) is bonded in a rectangular see-saw-like geometry to one Sc(1), one Sc(2), one Sc(3), and one Sc(4) atom. In the second Se site, Se(2) is bonded in a rectangular see-saw-like geometry to one Sc(1), one Sc(2), one Sc(3), and one Sc(4) atom. In the third Se site, Se(3) is bonded in a rectangular see-saw-like geometry to one Sc(1), one Sc(2), one Sc(3), and one Sc(4) atom. In the fourth Se site, Se(4) is bonded in a rectangular see-saw-like geometry to one Sc(1), one Sc(2), one Sc(3), and one Sc(4) atom. In the fifth Se site, Se(5) is bonded in a rectangular see-saw-like geometry to one Sc(1), one Sc(2), one Sc(3), and one Sc(4) atom. In the sixth Se site, Se(6) is bonded in a square co-planar geometry to one Sc(1), one Sc(2), one Sc(3), and one Sc(4) atom.
",296.585755505482
"ZnO is Halite, Rock Salt structured and crystallizes in the cubic Fm-3m space group. Zn(1) is bonded to six equivalent O(1) atoms to form a mixture of corner and edge-sharing ZnO6 octahedra. The corner-sharing octahedra are not tilted. All Zn(1)-O(1) bond lengths are 2.17 Å. O(1) is bonded to six equivalent Zn(1) atoms to form a mixture of corner and edge-sharing OZn6 octahedra. The corner-sharing octahedra are not tilted.
",500.5857393075161
"CaSb2O6 is Hydrophilite-derived structured and crystallizes in the trigonal P-31m space group. Ca(1) is bonded to six equivalent O(1) atoms to form CaO6 octahedra that share corners with twelve equivalent Sb(1)O6 octahedra. The corner-sharing octahedral tilt angles are 53°. All Ca(1)-O(1) bond lengths are 2.43 Å. Sb(1) is bonded to six equivalent O(1) atoms to form SbO6 octahedra that share corners with six equivalent Ca(1)O6 octahedra and edges with three equivalent Sb(1)O6 octahedra. The corner-sharing octahedral tilt angles are 53°. All Sb(1)-O(1) bond lengths are 2.02 Å. O(1) is bonded in a trigonal planar geometry to one Ca(1) and two equivalent Sb(1) atoms.
",657.5857268414347
"BaAgTeF is Parent of FeAs superconductors structured and crystallizes in the tetragonal P4/nmm space group. Ba(1) is bonded in a 4-coordinate geometry to four equivalent Te(1) and four equivalent F(1) atoms. All Ba(1)-Te(1) bond lengths are 3.64 Å. All Ba(1)-F(1) bond lengths are 2.71 Å. Ag(1) is bonded to four equivalent Te(1) atoms to form a mixture of distorted corner and edge-sharing AgTe4 tetrahedra. All Ag(1)-Te(1) bond lengths are 2.92 Å. Te(1) is bonded in a 8-coordinate geometry to four equivalent Ba(1) and four equivalent Ag(1) atoms. F(1) is bonded to four equivalent Ba(1) atoms to form a mixture of corner and edge-sharing FBa4 tetrahedra.
",244.5857596343752
"YAgSe2 is Caswellsilverite-like structured and crystallizes in the triclinic P1 space group. There are two inequivalent Y sites. In the first Y site, Y(1) is bonded to one Se(1), one Se(2), two equivalent Se(3), and two equivalent Se(4) atoms to form YSe6 octahedra that share corners with two equivalent Ag(1)Se6 octahedra, corners with four equivalent Y(1)Se6 octahedra, edges with four equivalent Y(2)Se6 octahedra, edges with four equivalent Ag(1)Se6 octahedra, and edges with four equivalent Ag(2)Se6 octahedra. The corner-sharing octahedral tilt angles range from 1-6°. The Y(1)-Se(1) bond length is 2.87 Å. The Y(1)-Se(2) bond length is 2.88 Å. There is one shorter (2.86 Å) and one longer (2.87 Å) Y(1)-Se(3) bond length. Both Y(1)-Se(4) bond lengths are 2.87 Å. In the second Y site, Y(2) is bonded to one Se(3), one Se(4), two equivalent Se(1), and two equivalent Se(2) atoms to form YSe6 octahedra that share corners with two equivalent Ag(2)Se6 octahedra, corners with four equivalent Y(2)Se6 octahedra, edges with four equivalent Y(1)Se6 octahedra, edges with four equivalent Ag(1)Se6 octahedra, and edges with four equivalent Ag(2)Se6 octahedra. The corner-sharing octahedral tilt angles range from 1-7°. The Y(2)-Se(3) bond length is 2.87 Å. The Y(2)-Se(4) bond length is 2.88 Å. There is one shorter (2.86 Å) and one longer (2.88 Å) Y(2)-Se(1) bond length. Both Y(2)-Se(2) bond lengths are 2.87 Å. There are two inequivalent Ag sites. In the first Ag site, Ag(1) is bonded to one Se(1), one Se(2), two equivalent Se(3), and two equivalent Se(4) atoms to form AgSe6 octahedra that share corners with two equivalent Y(1)Se6 octahedra, corners with four equivalent Ag(1)Se6 octahedra, edges with four equivalent Y(1)Se6 octahedra, edges with four equivalent Y(2)Se6 octahedra, and edges with four equivalent Ag(2)Se6 octahedra. The corner-sharing octahedral tilt angles range from 1-8°. The Ag(1)-Se(1) bond length is 3.21 Å. The Ag(1)-Se(2) bond length is 3.14 Å. There is one shorter (2.85 Å) and one longer (2.88 Å) Ag(1)-Se(3) bond length. There is one shorter (2.86 Å) and one longer (2.88 Å) Ag(1)-Se(4) bond length. In the second Ag site, Ag(2) is bonded to one Se(3), one Se(4), two equivalent Se(1), and two equivalent Se(2) atoms to form AgSe6 octahedra that share corners with two equivalent Y(2)Se6 octahedra, corners with four equivalent Ag(2)Se6 octahedra, edges with four equivalent Y(1)Se6 octahedra, edges with four equivalent Y(2)Se6 octahedra, and edges with four equivalent Ag(1)Se6 octahedra. The corner-sharing octahedral tilt angles range from 1-7°. The Ag(2)-Se(3) bond length is 3.19 Å. The Ag(2)-Se(4) bond length is 3.17 Å. There is one shorter (2.86 Å) and one longer (2.88 Å) Ag(2)-Se(1) bond length. There is one shorter (2.86 Å) and one longer (2.88 Å) Ag(2)-Se(2) bond length. There are four inequivalent Se sites. In the first Se site, Se(1) is bonded to one Y(1), two equivalent Y(2), one Ag(1), and two equivalent Ag(2) atoms to form a mixture of corner and edge-sharing SeY3Ag3 octahedra. The corner-sharing octahedral tilt angles range from 1-6°. In the second Se site, Se(2) is bonded to one Y(1), two equivalent Y(2), one Ag(1), and two equivalent Ag(2) atoms to form a mixture of corner and edge-sharing SeY3Ag3 octahedra. The corner-sharing octahedral tilt angles range from 1-7°. In the third Se site, Se(3) is bonded to one Y(2), two equivalent Y(1), one Ag(2), and two equivalent Ag(1) atoms to form a mixture of corner and edge-sharing SeY3Ag3 octahedra. The corner-sharing octahedral tilt angles range from 1-6°. In the fourth Se site, Se(4) is bonded to one Y(2), two equivalent Y(1), one Ag(2), and two equivalent Ag(1) atoms to form a mixture of corner and edge-sharing SeY3Ag3 octahedra. The corner-sharing octahedral tilt angles range from 1-8°.
",213.0115128012876
"Ba2YTaO6 crystallizes in the tetragonal I4/m space group. Ba(1) is bonded to four equivalent O(2) and eight equivalent O(1) atoms to form distorted BaO12 cuboctahedra that share corners with twelve equivalent Ba(1)O12 cuboctahedra, faces with six equivalent Ba(1)O12 cuboctahedra, faces with four equivalent Y(1)O6 octahedra, and faces with four equivalent Ta(1)O6 octahedra. All Ba(1)-O(2) bond lengths are 3.02 Å. There are four shorter (2.87 Å) and four longer (3.18 Å) Ba(1)-O(1) bond lengths. Y(1) is bonded to two equivalent O(2) and four equivalent O(1) atoms to form YO6 octahedra that share corners with six equivalent Ta(1)O6 octahedra and faces with eight equivalent Ba(1)O12 cuboctahedra. The corner-sharing octahedral tilt angles range from 0-12°. Both Y(1)-O(2) bond lengths are 2.27 Å. All Y(1)-O(1) bond lengths are 2.27 Å. Ta(1) is bonded to two equivalent O(2) and four equivalent O(1) atoms to form TaO6 octahedra that share corners with six equivalent Y(1)O6 octahedra and faces with eight equivalent Ba(1)O12 cuboctahedra. The corner-sharing octahedral tilt angles range from 0-12°. Both Ta(1)-O(2) bond lengths are 2.02 Å. All Ta(1)-O(1) bond lengths are 2.02 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a 2-coordinate geometry to four equivalent Ba(1), one Y(1), and one Ta(1) atom. In the second O site, O(2) is bonded in a distorted linear geometry to four equivalent Ba(1), one Y(1), and one Ta(1) atom.
",781.5857169956122
